id,label
1,0.9950000047683716
2,0.9950000047683716
3,0.9950000047683716
4,0.9950000047683716
5,0.003000000026077032
6,0.003000000026077032
7,0.003000000026077032
8,0.003000000026077032
9,0.003000000026077032
10,0.003000000026077032
11,0.003000000026077032
12,0.9918849468231201
13,0.003000000026077032
14,0.003000000026077032
15,0.003000000026077032
16,0.003000000026077032
17,0.9811097383499146
18,0.9950000047683716
19,0.003000000026077032
20,0.003000000026077032
21,0.9950000047683716
22,0.003000000026077032
23,0.9950000047683716
24,0.9950000047683716
25,0.003000000026077032
26,0.9950000047683716
27,0.9950000047683716
28,0.003000000026077032
29,0.003000000026077032
30,0.9950000047683716
31,0.9950000047683716
32,0.7723820209503174
33,0.9950000047683716
34,0.003000000026077032
35,0.003000000026077032
36,0.003000000026077032
37,0.003000000026077032
38,0.003000000026077032
39,0.9950000047683716
40,0.003000000026077032
41,0.9950000047683716
42,0.9950000047683716
43,0.9950000047683716
44,0.9950000047683716
45,0.003000000026077032
46,0.9950000047683716
47,0.003000000026077032
48,0.9950000047683716
49,0.9950000047683716
50,0.003000000026077032
51,0.003000000026077032
52,0.003000000026077032
53,0.003000000026077032
54,0.003000000026077032
55,0.003000000026077032
56,0.9950000047683716
57,0.9950000047683716
58,0.003000000026077032
59,0.9950000047683716
60,0.003000000026077032
61,0.003000000026077032
62,0.9950000047683716
63,0.003000000026077032
64,0.003000000026077032
65,0.9950000047683716
66,0.9950000047683716
67,0.9950000047683716
68,0.003000000026077032
69,0.9950000047683716
70,0.9950000047683716
71,0.9938599467277527
72,0.9950000047683716
73,0.9950000047683716
74,0.9950000047683716
75,0.003000000026077032
76,0.9950000047683716
77,0.9950000047683716
78,0.9950000047683716
79,0.9950000047683716
80,0.003000000026077032
81,0.07115250080823898
82,0.003000000026077032
83,0.9950000047683716
84,0.003000000026077032
85,0.9950000047683716
86,0.9872249960899353
87,0.9950000047683716
88,0.9950000047683716
89,0.003000000026077032
90,0.003000000026077032
91,0.003000000026077032
92,0.003000000026077032
93,0.003000000026077032
94,0.9950000047683716
95,0.9950000047683716
96,0.003000000026077032
97,0.9950000047683716
98,0.9950000047683716
99,0.003000000026077032
100,0.003000000026077032
101,0.003000000026077032
102,0.9950000047683716
103,0.003000000026077032
104,0.003000000026077032
105,0.9950000047683716
106,0.9950000047683716
107,0.003000000026077032
108,0.003000000026077032
109,0.9879412055015564
110,0.9950000047683716
111,0.9950000047683716
112,0.9950000047683716
113,0.9950000047683716
114,0.003000000026077032
115,0.003000000026077032
116,0.003000000026077032
117,0.003000000026077032
118,0.9950000047683716
119,0.9950000047683716
120,0.003000000026077032
121,0.003000000026077032
122,0.003000000026077032
123,0.003000000026077032
124,0.003000000026077032
125,0.003000000026077032
126,0.9833657145500183
127,0.9950000047683716
128,0.003000000026077032
129,0.003000000026077032
130,0.9950000047683716
131,0.9950000047683716
132,0.9838308095932007
133,0.003000000026077032
134,0.003000000026077032
135,0.003000000026077032
136,0.003000000026077032
137,0.9950000047683716
138,0.9823508262634277
139,0.003000000026077032
140,0.003000000026077032
141,0.003000000026077032
142,0.9950000047683716
143,0.9950000047683716
144,0.003000000026077032
145,0.003000000026077032
146,0.9950000047683716
147,0.9950000047683716
148,0.003000000026077032
149,0.003000000026077032
150,0.003000000026077032
151,0.9950000047683716
152,0.003000000026077032
153,0.003000000026077032
154,0.003000000026077032
155,0.9950000047683716
156,0.003000000026077032
157,0.003000000026077032
158,0.9950000047683716
159,0.9950000047683716
160,0.9950000047683716
161,0.003000000026077032
162,0.003000000026077032
163,0.003000000026077032
164,0.9950000047683716
165,0.003000000026077032
166,0.003000000026077032
167,0.9950000047683716
168,0.003000000026077032
169,0.003000000026077032
170,0.003000000026077032
171,0.003000000026077032
172,0.9950000047683716
173,0.9849957227706909
174,0.003000000026077032
175,0.9950000047683716
176,0.9950000047683716
177,0.9950000047683716
178,0.9950000047683716
179,0.9950000047683716
180,0.003000000026077032
181,0.9950000047683716
182,0.9950000047683716
183,0.003000000026077032
184,0.003000000026077032
